"id";"idhotel";"date";"status"
"10862";"363";"2/5/2015";"1"
"10863";"363";"3/5/2015";"0"
"10864";"363";"4/5/2015";"1"
"10865";"363";"5/5/2015";"0"
"10866";"363";"6/5/2015";"0"
"10867";"363";"7/5/2015";"1"
"10868";"363";"8/5/2015";"0"
"10869";"363";"9/5/2015";"0"
"10870";"363";"10/5/2015";"1"
"10871";"363";"11/5/2015";"1"
"10872";"363";"12/5/2015";"1"
"10873";"363";"13/5/2015";"1"
"10874";"363";"14/5/2015";"0"
"10875";"363";"15/5/2015";"0"
"10876";"363";"16/5/2015";"1"
"10877";"363";"17/5/2015";"1"
"10878";"363";"18/5/2015";"1"
"10879";"363";"19/5/2015";"1"
"10880";"363";"20/5/2015";"1"
"10881";"363";"21/5/2015";"0"
"10882";"363";"22/5/2015";"0"
"10883";"363";"23/5/2015";"1"
"10884";"363";"24/5/2015";"0"
"10885";"363";"25/5/2015";"0"
"10886";"363";"26/5/2015";"1"
"10887";"363";"27/5/2015";"0"
"10888";"363";"28/5/2015";"0"
"10889";"363";"29/5/2015";"0"
"10890";"363";"30/5/2015";"0"
"10891";"364";"1/5/2015";"0"
"10892";"364";"2/5/2015";"1"
"10893";"364";"3/5/2015";"1"
"10894";"364";"4/5/2015";"0"
"10895";"364";"5/5/2015";"0"
"10896";"364";"6/5/2015";"0"
"10897";"364";"7/5/2015";"0"
"10898";"364";"8/5/2015";"0"
"10899";"364";"9/5/2015";"0"
"10900";"364";"10/5/2015";"0"
"10901";"364";"11/5/2015";"0"
"10902";"364";"12/5/2015";"1"
"10903";"364";"13/5/2015";"0"
"10904";"364";"14/5/2015";"1"
"10905";"364";"15/5/2015";"0"
"10906";"364";"16/5/2015";"1"
"10907";"364";"17/5/2015";"1"
"10908";"364";"18/5/2015";"1"
"10909";"364";"19/5/2015";"1"
"10910";"364";"20/5/2015";"1"
"10911";"364";"21/5/2015";"1"
"10912";"364";"22/5/2015";"1"
"10913";"364";"23/5/2015";"0"
"10914";"364";"24/5/2015";"1"
"10915";"364";"25/5/2015";"0"
"10916";"364";"26/5/2015";"1"
"10917";"364";"27/5/2015";"1"
"10918";"364";"28/5/2015";"1"
"10919";"364";"29/5/2015";"1"
"10920";"364";"30/5/2015";"0"
"10921";"365";"1/5/2015";"1"
"10922";"365";"2/5/2015";"1"
"10923";"365";"3/5/2015";"1"
"10924";"365";"4/5/2015";"0"
"10925";"365";"5/5/2015";"0"
"10926";"365";"6/5/2015";"1"
"10927";"365";"7/5/2015";"0"
"10928";"365";"8/5/2015";"0"
"10929";"365";"9/5/2015";"0"
"10930";"365";"10/5/2015";"1"
"10931";"365";"11/5/2015";"0"
"10932";"365";"12/5/2015";"0"
"10933";"365";"13/5/2015";"1"
"10934";"365";"14/5/2015";"1"
"10935";"365";"15/5/2015";"0"
"10936";"365";"16/5/2015";"1"
"10937";"365";"17/5/2015";"1"
"10938";"365";"18/5/2015";"0"
"10939";"365";"19/5/2015";"0"
"10940";"365";"20/5/2015";"0"
"10941";"365";"21/5/2015";"0"
"10942";"365";"22/5/2015";"1"
"10943";"365";"23/5/2015";"0"
"10944";"365";"24/5/2015";"1"
"10945";"365";"25/5/2015";"0"
"10946";"365";"26/5/2015";"0"
"10947";"365";"27/5/2015";"0"
"10948";"365";"28/5/2015";"1"
"10949";"365";"29/5/2015";"1"
"10950";"365";"30/5/2015";"0"
"10951";"366";"1/5/2015";"0"
"10952";"366";"2/5/2015";"0"
"10953";"366";"3/5/2015";"0"
"10954";"366";"4/5/2015";"0"
"10955";"366";"5/5/2015";"0"
"10956";"366";"6/5/2015";"1"
"10957";"366";"7/5/2015";"0"
"10958";"366";"8/5/2015";"0"
"10959";"366";"9/5/2015";"1"
"10960";"366";"10/5/2015";"1"
"10961";"366";"11/5/2015";"0"
"10962";"366";"12/5/2015";"1"
"10963";"366";"13/5/2015";"0"
"10964";"366";"14/5/2015";"1"
"10965";"366";"15/5/2015";"1"
"10966";"366";"16/5/2015";"1"
"10967";"366";"17/5/2015";"0"
"10968";"366";"18/5/2015";"0"
"10969";"366";"19/5/2015";"0"
"10970";"366";"20/5/2015";"1"
"10971";"366";"21/5/2015";"0"
"10972";"366";"22/5/2015";"1"
"10973";"366";"23/5/2015";"0"
"10974";"366";"24/5/2015";"1"
"10975";"366";"25/5/2015";"1"
"10976";"366";"26/5/2015";"0"
"10977";"366";"27/5/2015";"0"
"10978";"366";"28/5/2015";"1"
"10979";"366";"29/5/2015";"0"
"10980";"366";"30/5/2015";"0"
"10981";"367";"1/5/2015";"0"
"10982";"367";"2/5/2015";"1"
"10983";"367";"3/5/2015";"1"
"10984";"367";"4/5/2015";"0"
"10985";"367";"5/5/2015";"0"
"10986";"367";"6/5/2015";"0"
"10987";"367";"7/5/2015";"0"
"10988";"367";"8/5/2015";"0"
"10989";"367";"9/5/2015";"1"
"10990";"367";"10/5/2015";"0"
"10991";"367";"11/5/2015";"1"
"10992";"367";"12/5/2015";"0"
"10993";"367";"13/5/2015";"0"
"10994";"367";"14/5/2015";"0"
"10995";"367";"15/5/2015";"0"
"10996";"367";"16/5/2015";"1"
"10997";"367";"17/5/2015";"0"
"10998";"367";"18/5/2015";"0"
"10999";"367";"19/5/2015";"0"
"11000";"367";"20/5/2015";"1"
"11001";"367";"21/5/2015";"1"
"11002";"367";"22/5/2015";"0"
"11003";"367";"23/5/2015";"0"
"11004";"367";"24/5/2015";"0"
"11005";"367";"25/5/2015";"0"
"11006";"367";"26/5/2015";"1"
"11007";"367";"27/5/2015";"1"
"11008";"367";"28/5/2015";"1"
"11009";"367";"29/5/2015";"0"
"11010";"367";"30/5/2015";"1"
"11011";"368";"1/5/2015";"0"
"11012";"368";"2/5/2015";"0"
"11013";"368";"3/5/2015";"0"
"11014";"368";"4/5/2015";"1"
"11015";"368";"5/5/2015";"1"
"11016";"368";"6/5/2015";"0"
"11017";"368";"7/5/2015";"1"
"11018";"368";"8/5/2015";"0"
"11019";"368";"9/5/2015";"1"
"11020";"368";"10/5/2015";"1"
"11021";"368";"11/5/2015";"1"
"11022";"368";"12/5/2015";"0"
"11023";"368";"13/5/2015";"1"
"11024";"368";"14/5/2015";"1"
"11025";"368";"15/5/2015";"1"
"11026";"368";"16/5/2015";"0"
"11027";"368";"17/5/2015";"1"
"11028";"368";"18/5/2015";"0"
"11029";"368";"19/5/2015";"0"
"11030";"368";"20/5/2015";"0"
"11031";"368";"21/5/2015";"1"
"11032";"368";"22/5/2015";"0"
"11033";"368";"23/5/2015";"0"
"11034";"368";"24/5/2015";"0"
"11035";"368";"25/5/2015";"1"
"11036";"368";"26/5/2015";"1"
"11037";"368";"27/5/2015";"0"
"11038";"368";"28/5/2015";"0"
"11039";"368";"29/5/2015";"0"
"11040";"368";"30/5/2015";"1"
"11041";"369";"1/5/2015";"0"
"11042";"369";"2/5/2015";"1"
"11043";"369";"3/5/2015";"1"
"11044";"369";"4/5/2015";"0"
"11045";"369";"5/5/2015";"1"
"11046";"369";"6/5/2015";"1"
"11047";"369";"7/5/2015";"0"
"11048";"369";"8/5/2015";"0"
"11049";"369";"9/5/2015";"0"
"11050";"369";"10/5/2015";"1"
"11051";"369";"11/5/2015";"1"
"11052";"369";"12/5/2015";"1"
"11053";"369";"13/5/2015";"0"
"11054";"369";"14/5/2015";"0"
"11055";"369";"15/5/2015";"1"
"11056";"369";"16/5/2015";"0"
"11057";"369";"17/5/2015";"0"
"11058";"369";"18/5/2015";"1"
"11059";"369";"19/5/2015";"1"
"11060";"369";"20/5/2015";"0"
"11061";"369";"21/5/2015";"0"
"11062";"369";"22/5/2015";"1"
"11063";"369";"23/5/2015";"1"
"11064";"369";"24/5/2015";"1"
"11065";"369";"25/5/2015";"1"
"11066";"369";"26/5/2015";"0"
"11067";"369";"27/5/2015";"0"
"11068";"369";"28/5/2015";"0"
"11069";"369";"29/5/2015";"0"
"11070";"369";"30/5/2015";"1"
"11071";"370";"1/5/2015";"0"
"11072";"370";"2/5/2015";"0"
"11073";"370";"3/5/2015";"1"
"11074";"370";"4/5/2015";"1"
"11075";"370";"5/5/2015";"0"
"11076";"370";"6/5/2015";"0"
"11077";"370";"7/5/2015";"0"
"11078";"370";"8/5/2015";"0"
"11079";"370";"9/5/2015";"1"
"11080";"370";"10/5/2015";"1"
"11081";"370";"11/5/2015";"0"
"11082";"370";"12/5/2015";"1"
"11083";"370";"13/5/2015";"1"
"11084";"370";"14/5/2015";"1"
"11085";"370";"15/5/2015";"1"
"11086";"370";"16/5/2015";"1"
"11087";"370";"17/5/2015";"0"
"11088";"370";"18/5/2015";"0"
"11089";"370";"19/5/2015";"0"
"11090";"370";"20/5/2015";"1"
"11091";"370";"21/5/2015";"0"
"11092";"370";"22/5/2015";"1"
"11093";"370";"23/5/2015";"0"
"11094";"370";"24/5/2015";"0"
"11095";"370";"25/5/2015";"0"
"11096";"370";"26/5/2015";"0"
"11097";"370";"27/5/2015";"0"
"11098";"370";"28/5/2015";"1"
"11099";"370";"29/5/2015";"0"
"11100";"370";"30/5/2015";"0"
"11101";"371";"1/5/2015";"1"
"11102";"371";"2/5/2015";"1"
"11103";"371";"3/5/2015";"0"
"11104";"371";"4/5/2015";"1"
"11105";"371";"5/5/2015";"0"
"11106";"371";"6/5/2015";"1"
"11107";"371";"7/5/2015";"0"
"11108";"371";"8/5/2015";"0"
"11109";"371";"9/5/2015";"0"
"11110";"371";"10/5/2015";"1"
"11111";"371";"11/5/2015";"0"
"11112";"371";"12/5/2015";"0"
"11113";"371";"13/5/2015";"1"
"11114";"371";"14/5/2015";"0"
"11115";"371";"15/5/2015";"1"
"11116";"371";"16/5/2015";"1"
"11117";"371";"17/5/2015";"0"
"11118";"371";"18/5/2015";"0"
"11119";"371";"19/5/2015";"1"
"11120";"371";"20/5/2015";"0"
"11121";"371";"21/5/2015";"1"
"11122";"371";"22/5/2015";"0"
"11123";"371";"23/5/2015";"1"
"11124";"371";"24/5/2015";"1"
"11125";"371";"25/5/2015";"1"
"11126";"371";"26/5/2015";"1"
"11127";"371";"27/5/2015";"1"
"11128";"371";"28/5/2015";"0"
"11129";"371";"29/5/2015";"0"
"11130";"371";"30/5/2015";"0"
"11131";"372";"1/5/2015";"1"
"11132";"372";"2/5/2015";"0"
"11133";"372";"3/5/2015";"0"
"11134";"372";"4/5/2015";"1"
"11135";"372";"5/5/2015";"0"
"11136";"372";"6/5/2015";"1"
"11137";"372";"7/5/2015";"1"
"11138";"372";"8/5/2015";"1"
"11139";"372";"9/5/2015";"0"
"11140";"372";"10/5/2015";"1"
"11141";"372";"11/5/2015";"0"
"11142";"372";"12/5/2015";"0"
"11143";"372";"13/5/2015";"1"
"11144";"372";"14/5/2015";"1"
"11145";"372";"15/5/2015";"1"
"11146";"372";"16/5/2015";"0"
"11147";"372";"17/5/2015";"0"
"11148";"372";"18/5/2015";"1"
"11149";"372";"19/5/2015";"0"
"11150";"372";"20/5/2015";"1"
"11151";"372";"21/5/2015";"0"
"11152";"372";"22/5/2015";"1"
"11153";"372";"23/5/2015";"1"
"11154";"372";"24/5/2015";"0"
"11155";"372";"25/5/2015";"1"
"11156";"372";"26/5/2015";"1"
"11157";"372";"27/5/2015";"1"
"11158";"372";"28/5/2015";"1"
"11159";"372";"29/5/2015";"0"
"11160";"372";"30/5/2015";"0"
"11161";"373";"1/5/2015";"1"
"11162";"373";"2/5/2015";"0"
"11163";"373";"3/5/2015";"1"
"11164";"373";"4/5/2015";"1"
"11165";"373";"5/5/2015";"0"
"11166";"373";"6/5/2015";"0"
"11167";"373";"7/5/2015";"0"
"11168";"373";"8/5/2015";"1"
"11169";"373";"9/5/2015";"1"
"11170";"373";"10/5/2015";"0"
"11171";"373";"11/5/2015";"0"
"11172";"373";"12/5/2015";"0"
"11173";"373";"13/5/2015";"0"
"11174";"373";"14/5/2015";"0"
"11175";"373";"15/5/2015";"1"
"11176";"373";"16/5/2015";"0"
"11177";"373";"17/5/2015";"0"
"11178";"373";"18/5/2015";"0"
"11179";"373";"19/5/2015";"0"
"11180";"373";"20/5/2015";"0"
"11181";"373";"21/5/2015";"1"
"11182";"373";"22/5/2015";"1"
"11183";"373";"23/5/2015";"1"
"11184";"373";"24/5/2015";"1"
"11185";"373";"25/5/2015";"1"
"11186";"373";"26/5/2015";"1"
"11187";"373";"27/5/2015";"0"
"11188";"373";"28/5/2015";"1"
"11189";"373";"29/5/2015";"0"
"11190";"373";"30/5/2015";"0"
"11191";"374";"1/5/2015";"0"
"11192";"374";"2/5/2015";"1"
"11193";"374";"3/5/2015";"1"
"11194";"374";"4/5/2015";"0"
"11195";"374";"5/5/2015";"0"
"11196";"374";"6/5/2015";"1"
"11197";"374";"7/5/2015";"1"
"11198";"374";"8/5/2015";"1"
"11199";"374";"9/5/2015";"0"
"11200";"374";"10/5/2015";"0"
"11201";"374";"11/5/2015";"0"
"11202";"374";"12/5/2015";"0"
"11203";"374";"13/5/2015";"0"
"11204";"374";"14/5/2015";"1"
"11205";"374";"15/5/2015";"0"
"11206";"374";"16/5/2015";"1"
"11207";"374";"17/5/2015";"0"
"11208";"374";"18/5/2015";"1"
"11209";"374";"19/5/2015";"0"
"11210";"374";"20/5/2015";"0"
"11211";"374";"21/5/2015";"1"
"11212";"374";"22/5/2015";"1"
"11213";"374";"23/5/2015";"0"
"11214";"374";"24/5/2015";"0"
"11215";"374";"25/5/2015";"0"
"11216";"374";"26/5/2015";"1"
"11217";"374";"27/5/2015";"0"
"11218";"374";"28/5/2015";"0"
"11219";"374";"29/5/2015";"1"
"11220";"374";"30/5/2015";"0"
"11221";"375";"1/5/2015";"1"
"11222";"375";"2/5/2015";"1"
"11223";"375";"3/5/2015";"1"
"11224";"375";"4/5/2015";"0"
"11225";"375";"5/5/2015";"1"
"11226";"375";"6/5/2015";"1"
"11227";"375";"7/5/2015";"0"
"11228";"375";"8/5/2015";"0"
"11229";"375";"9/5/2015";"1"
"11230";"375";"10/5/2015";"1"
"11231";"375";"11/5/2015";"1"
"11232";"375";"12/5/2015";"1"
"11233";"375";"13/5/2015";"0"
"11234";"375";"14/5/2015";"1"
"11235";"375";"15/5/2015";"0"
"11236";"375";"16/5/2015";"0"
"11237";"375";"17/5/2015";"0"
"11238";"375";"18/5/2015";"1"
"11239";"375";"19/5/2015";"1"
"11240";"375";"20/5/2015";"1"
"11241";"375";"21/5/2015";"0"
"11242";"375";"22/5/2015";"1"
"11243";"375";"23/5/2015";"0"
"11244";"375";"24/5/2015";"0"
"11245";"375";"25/5/2015";"1"
"11246";"375";"26/5/2015";"1"
"11247";"375";"27/5/2015";"1"
"11248";"375";"28/5/2015";"0"
"11249";"375";"29/5/2015";"0"
"11250";"375";"30/5/2015";"0"
"11251";"376";"1/5/2015";"1"
"11252";"376";"2/5/2015";"0"
"11253";"376";"3/5/2015";"0"
"11254";"376";"4/5/2015";"0"
"11255";"376";"5/5/2015";"1"
"11256";"376";"6/5/2015";"0"
"11257";"376";"7/5/2015";"0"
"11258";"376";"8/5/2015";"0"
"11259";"376";"9/5/2015";"1"
"11260";"376";"10/5/2015";"0"
"11261";"376";"11/5/2015";"1"
"11262";"376";"12/5/2015";"1"
"11263";"376";"13/5/2015";"1"
"11264";"376";"14/5/2015";"0"
"11265";"376";"15/5/2015";"1"
"11266";"376";"16/5/2015";"1"
"11267";"376";"17/5/2015";"1"
"11268";"376";"18/5/2015";"1"
"11269";"376";"19/5/2015";"0"
"11270";"376";"20/5/2015";"0"
"11271";"376";"21/5/2015";"1"
"11272";"376";"22/5/2015";"1"
"11273";"376";"23/5/2015";"1"
"11274";"376";"24/5/2015";"0"
"11275";"376";"25/5/2015";"1"
"11276";"376";"26/5/2015";"0"
"11277";"376";"27/5/2015";"0"
"11278";"376";"28/5/2015";"1"
"11279";"376";"29/5/2015";"1"
"11280";"376";"30/5/2015";"1"
"11281";"377";"1/5/2015";"1"
"11282";"377";"2/5/2015";"1"
"11283";"377";"3/5/2015";"1"
"11284";"377";"4/5/2015";"0"
"11285";"377";"5/5/2015";"1"
"11286";"377";"6/5/2015";"1"
"11287";"377";"7/5/2015";"1"
"11288";"377";"8/5/2015";"0"
"11289";"377";"9/5/2015";"0"
"11290";"377";"10/5/2015";"1"
"11291";"377";"11/5/2015";"1"
"11292";"377";"12/5/2015";"1"
"11293";"377";"13/5/2015";"0"
"11294";"377";"14/5/2015";"1"
"11295";"377";"15/5/2015";"0"
"11296";"377";"16/5/2015";"0"
"11297";"377";"17/5/2015";"0"
"11298";"377";"18/5/2015";"0"
"11299";"377";"19/5/2015";"1"
"11300";"377";"20/5/2015";"1"
"11301";"377";"21/5/2015";"1"
"11302";"377";"22/5/2015";"1"
"11303";"377";"23/5/2015";"0"
"11304";"377";"24/5/2015";"1"
"11305";"377";"25/5/2015";"1"
"11306";"377";"26/5/2015";"0"
"11307";"377";"27/5/2015";"1"
"11308";"377";"28/5/2015";"0"
"11309";"377";"29/5/2015";"1"
"11310";"377";"30/5/2015";"1"
"11311";"378";"1/5/2015";"0"
"11312";"378";"2/5/2015";"1"
"11313";"378";"3/5/2015";"0"
"11314";"378";"4/5/2015";"1"
"11315";"378";"5/5/2015";"0"
"11316";"378";"6/5/2015";"0"
"11317";"378";"7/5/2015";"0"
"11318";"378";"8/5/2015";"1"
"11319";"378";"9/5/2015";"1"
"11320";"378";"10/5/2015";"0"
"11321";"378";"11/5/2015";"0"
"11322";"378";"12/5/2015";"1"
"11323";"378";"13/5/2015";"0"
"11324";"378";"14/5/2015";"0"
"11325";"378";"15/5/2015";"0"
"11326";"378";"16/5/2015";"1"
"11327";"378";"17/5/2015";"0"
"11328";"378";"18/5/2015";"0"
"11329";"378";"19/5/2015";"1"
"11330";"378";"20/5/2015";"1"
"11331";"378";"21/5/2015";"0"
"11332";"378";"22/5/2015";"1"
"11333";"378";"23/5/2015";"0"
"11334";"378";"24/5/2015";"1"
"11335";"378";"25/5/2015";"1"
"11336";"378";"26/5/2015";"0"
"11337";"378";"27/5/2015";"0"
"11338";"378";"28/5/2015";"0"
"11339";"378";"29/5/2015";"0"
"11340";"378";"30/5/2015";"0"
"11341";"379";"1/5/2015";"1"
"11342";"379";"2/5/2015";"0"
"11343";"379";"3/5/2015";"0"
"11344";"379";"4/5/2015";"0"
"11345";"379";"5/5/2015";"1"
"11346";"379";"6/5/2015";"0"
"11347";"379";"7/5/2015";"0"
"11348";"379";"8/5/2015";"0"
"11349";"379";"9/5/2015";"1"
"11350";"379";"10/5/2015";"1"
"11351";"379";"11/5/2015";"1"
"11352";"379";"12/5/2015";"0"
"11353";"379";"13/5/2015";"1"
"11354";"379";"14/5/2015";"0"
"11355";"379";"15/5/2015";"0"
"11356";"379";"16/5/2015";"1"
"11357";"379";"17/5/2015";"0"
"11358";"379";"18/5/2015";"1"
"11359";"379";"19/5/2015";"1"
"11360";"379";"20/5/2015";"0"
"11361";"379";"21/5/2015";"1"
"11362";"379";"22/5/2015";"0"
"11363";"379";"23/5/2015";"1"
"11364";"379";"24/5/2015";"0"
"11365";"379";"25/5/2015";"1"
"11366";"379";"26/5/2015";"0"
"11367";"379";"27/5/2015";"1"
"11368";"379";"28/5/2015";"1"
"11369";"379";"29/5/2015";"0"
"11370";"379";"30/5/2015";"1"
"11371";"380";"1/5/2015";"1"
"11372";"380";"2/5/2015";"0"
"11373";"380";"3/5/2015";"1"
"11374";"380";"4/5/2015";"0"
"11375";"380";"5/5/2015";"0"
"11376";"380";"6/5/2015";"1"
"11377";"380";"7/5/2015";"0"
"11378";"380";"8/5/2015";"1"
"11379";"380";"9/5/2015";"0"
"11380";"380";"10/5/2015";"0"
"11381";"380";"11/5/2015";"1"
"11382";"380";"12/5/2015";"1"
"11383";"380";"13/5/2015";"0"
"11384";"380";"14/5/2015";"0"
"11385";"380";"15/5/2015";"0"
"11386";"380";"16/5/2015";"1"
"11387";"380";"17/5/2015";"0"
"11388";"380";"18/5/2015";"0"
"11389";"380";"19/5/2015";"0"
"11390";"380";"20/5/2015";"0"
"11391";"380";"21/5/2015";"1"
"11392";"380";"22/5/2015";"1"
"11393";"380";"23/5/2015";"0"
"11394";"380";"24/5/2015";"1"
"11395";"380";"25/5/2015";"1"
"11396";"380";"26/5/2015";"0"
"11397";"380";"27/5/2015";"1"
"11398";"380";"28/5/2015";"1"
"11399";"380";"29/5/2015";"1"
"11400";"380";"30/5/2015";"0"
"11401";"381";"1/5/2015";"0"
"11402";"381";"2/5/2015";"0"
"11403";"381";"3/5/2015";"1"
"11404";"381";"4/5/2015";"1"
"11405";"381";"5/5/2015";"0"
"11406";"381";"6/5/2015";"0"
"11407";"381";"7/5/2015";"1"
"11408";"381";"8/5/2015";"1"
"11409";"381";"9/5/2015";"0"
"11410";"381";"10/5/2015";"1"
"11411";"381";"11/5/2015";"1"
"11412";"381";"12/5/2015";"1"
"11413";"381";"13/5/2015";"0"
"11414";"381";"14/5/2015";"1"
"11415";"381";"15/5/2015";"0"
"11416";"381";"16/5/2015";"1"
"11417";"381";"17/5/2015";"0"
"11418";"381";"18/5/2015";"0"
"11419";"381";"19/5/2015";"1"
"11420";"381";"20/5/2015";"0"
"11421";"381";"21/5/2015";"0"
"11422";"381";"22/5/2015";"0"
"11423";"381";"23/5/2015";"1"
"11424";"381";"24/5/2015";"0"
"11425";"381";"25/5/2015";"0"
"11426";"381";"26/5/2015";"0"
"11427";"381";"27/5/2015";"0"
"11428";"381";"28/5/2015";"0"
"11429";"381";"29/5/2015";"1"
"11430";"381";"30/5/2015";"0"
"11431";"382";"1/5/2015";"1"
"11432";"382";"2/5/2015";"0"
"11433";"382";"3/5/2015";"0"
"11434";"382";"4/5/2015";"1"
"11435";"382";"5/5/2015";"1"
"11436";"382";"6/5/2015";"0"
"11437";"382";"7/5/2015";"1"
"11438";"382";"8/5/2015";"1"
"11439";"382";"9/5/2015";"0"
"11440";"382";"10/5/2015";"0"
"11441";"382";"11/5/2015";"1"
"11442";"382";"12/5/2015";"1"
"11443";"382";"13/5/2015";"1"
"11444";"382";"14/5/2015";"1"
"11445";"382";"15/5/2015";"0"
"11446";"382";"16/5/2015";"0"
"11447";"382";"17/5/2015";"1"
"11448";"382";"18/5/2015";"0"
"11449";"382";"19/5/2015";"1"
"11450";"382";"20/5/2015";"1"
"11451";"382";"21/5/2015";"1"
"11452";"382";"22/5/2015";"1"
"11453";"382";"23/5/2015";"0"
"11454";"382";"24/5/2015";"0"
"11455";"382";"25/5/2015";"1"
"11456";"382";"26/5/2015";"0"
"11457";"382";"27/5/2015";"0"
"11458";"382";"28/5/2015";"0"
"11459";"382";"29/5/2015";"0"
"11460";"382";"30/5/2015";"1"
"11461";"383";"1/5/2015";"0"
"11462";"383";"2/5/2015";"0"
"11463";"383";"3/5/2015";"1"
"11464";"383";"4/5/2015";"1"
"11465";"383";"5/5/2015";"1"
"11466";"383";"6/5/2015";"1"
"11467";"383";"7/5/2015";"0"
"11468";"383";"8/5/2015";"0"
"11469";"383";"9/5/2015";"1"
"11470";"383";"10/5/2015";"1"
"11471";"383";"11/5/2015";"0"
"11472";"383";"12/5/2015";"0"
"11473";"383";"13/5/2015";"1"
"11474";"383";"14/5/2015";"0"
"11475";"383";"15/5/2015";"1"
"11476";"383";"16/5/2015";"1"
"11477";"383";"17/5/2015";"1"
"11478";"383";"18/5/2015";"0"
"11479";"383";"19/5/2015";"0"
"11480";"383";"20/5/2015";"1"
"11481";"383";"21/5/2015";"1"
"11482";"383";"22/5/2015";"0"
"11483";"383";"23/5/2015";"0"
"11484";"383";"24/5/2015";"0"
"11485";"383";"25/5/2015";"0"
"11486";"383";"26/5/2015";"1"
"11487";"383";"27/5/2015";"1"
"11488";"383";"28/5/2015";"1"
"11489";"383";"29/5/2015";"0"
"11490";"383";"30/5/2015";"1"
"11491";"384";"1/5/2015";"1"
"11492";"384";"2/5/2015";"1"
"11493";"384";"3/5/2015";"1"
"11494";"384";"4/5/2015";"1"
"11495";"384";"5/5/2015";"0"
"11496";"384";"6/5/2015";"1"
"11497";"384";"7/5/2015";"0"
"11498";"384";"8/5/2015";"1"
"11499";"384";"9/5/2015";"0"
"11500";"384";"10/5/2015";"1"
"11501";"384";"11/5/2015";"0"
"11502";"384";"12/5/2015";"0"
"11503";"384";"13/5/2015";"0"
"11504";"384";"14/5/2015";"0"
"11505";"384";"15/5/2015";"0"
"11506";"384";"16/5/2015";"0"
"11507";"384";"17/5/2015";"0"
"11508";"384";"18/5/2015";"0"
"11509";"384";"19/5/2015";"0"
"11510";"384";"20/5/2015";"1"
"11511";"384";"21/5/2015";"0"
"11512";"384";"22/5/2015";"0"
"11513";"384";"23/5/2015";"0"
"11514";"384";"24/5/2015";"0"
"11515";"384";"25/5/2015";"1"
"11516";"384";"26/5/2015";"1"
"11517";"384";"27/5/2015";"0"
"11518";"384";"28/5/2015";"1"
"11519";"384";"29/5/2015";"0"
"11520";"384";"30/5/2015";"0"
"11521";"385";"1/5/2015";"0"
"11522";"385";"2/5/2015";"1"
"11523";"385";"3/5/2015";"1"
"11524";"385";"4/5/2015";"0"
"11525";"385";"5/5/2015";"1"
"11526";"385";"6/5/2015";"1"
"11527";"385";"7/5/2015";"1"
"11528";"385";"8/5/2015";"1"
"11529";"385";"9/5/2015";"1"
"11530";"385";"10/5/2015";"0"
"11531";"385";"11/5/2015";"1"
"11532";"385";"12/5/2015";"0"
"11533";"385";"13/5/2015";"1"
"11534";"385";"14/5/2015";"1"
"11535";"385";"15/5/2015";"0"
"11536";"385";"16/5/2015";"1"
"11537";"385";"17/5/2015";"1"
"11538";"385";"18/5/2015";"0"
"11539";"385";"19/5/2015";"0"
"11540";"385";"20/5/2015";"1"
"11541";"385";"21/5/2015";"1"
"11542";"385";"22/5/2015";"0"
"11543";"385";"23/5/2015";"0"
"11544";"385";"24/5/2015";"1"
"11545";"385";"25/5/2015";"1"
"11546";"385";"26/5/2015";"0"
"11547";"385";"27/5/2015";"0"
"11548";"385";"28/5/2015";"1"
"11549";"385";"29/5/2015";"0"
"11550";"385";"30/5/2015";"1"
"11551";"386";"1/5/2015";"1"
"11552";"386";"2/5/2015";"0"
"11553";"386";"3/5/2015";"1"
"11554";"386";"4/5/2015";"0"
"11555";"386";"5/5/2015";"1"
"11556";"386";"6/5/2015";"1"
"11557";"386";"7/5/2015";"1"
"11558";"386";"8/5/2015";"0"
"11559";"386";"9/5/2015";"0"
"11560";"386";"10/5/2015";"0"
"11561";"386";"11/5/2015";"1"
"11562";"386";"12/5/2015";"0"
"11563";"386";"13/5/2015";"1"
"11564";"386";"14/5/2015";"1"
"11565";"386";"15/5/2015";"0"
"11566";"386";"16/5/2015";"0"
"11567";"386";"17/5/2015";"1"
"11568";"386";"18/5/2015";"1"
"11569";"386";"19/5/2015";"0"
"11570";"386";"20/5/2015";"1"
"11571";"386";"21/5/2015";"1"
"11572";"386";"22/5/2015";"1"
"11573";"386";"23/5/2015";"0"
"11574";"386";"24/5/2015";"0"
"11575";"386";"25/5/2015";"1"
"11576";"386";"26/5/2015";"0"
"11577";"386";"27/5/2015";"1"
"11578";"386";"28/5/2015";"1"
"11579";"386";"29/5/2015";"1"
"11580";"386";"30/5/2015";"0"
"11581";"387";"1/5/2015";"1"
"11582";"387";"2/5/2015";"1"
"11583";"387";"3/5/2015";"0"
"11584";"387";"4/5/2015";"1"
"11585";"387";"5/5/2015";"1"
"11586";"387";"6/5/2015";"0"
"11587";"387";"7/5/2015";"1"
"11588";"387";"8/5/2015";"1"
"11589";"387";"9/5/2015";"1"
"11590";"387";"10/5/2015";"0"
"11591";"387";"11/5/2015";"0"
"11592";"387";"12/5/2015";"0"
"11593";"387";"13/5/2015";"1"
"11594";"387";"14/5/2015";"1"
"11595";"387";"15/5/2015";"0"
"11596";"387";"16/5/2015";"1"
"11597";"387";"17/5/2015";"1"
